"Ticker","Date/Time","close","percentgain","tomorrowgain","up_or_down"
"^GSPC",05/06/04,1113.99,-0.6723,-1.3725,0
"^GSPC",05/07/04,1098.7,-1.3725,-1.054,0
"^GSPC",05/10/04,1087.12,-1.054,0.7662,1
"^GSPC",05/11/04,1095.45,0.7662,0.1671,0
"^GSPC",05/12/04,1097.28,0.1671,-0.0766,0
"^GSPC",05/13/04,1096.4399,-0.0766,-0.0675,0
"^GSPC",05/14/04,1095.7,-0.0675,-1.0587,0
"^GSPC",05/17/04,1084.1,-1.0587,0.6817,1
"^GSPC",05/18/04,1091.49,0.6817,-0.2574,0
"^GSPC",05/19/04,1088.6801,-0.2574,0.0468,0
"^GSPC",05/20/04,1089.1899,0.0468,0.4012,1
"^GSPC",05/21/04,1093.5601,0.4012,0.1692,0
"^GSPC",05/24/04,1095.41,0.1692,1.6104,1
"^GSPC",05/25/04,1113.05,1.6104,0.1698,0
"^GSPC",05/26/04,1114.9399,0.1698,0.5686,1
"^GSPC",05/27/04,1121.28,0.5686,-0.0535,0
"^GSPC",05/28/04,1120.6801,-0.0535,0.0464,0
"^GSPC",06/01/04,1121.2,0.0464,0.338,1
"^GSPC",06/02/04,1124.99,0.338,-0.7422,0
"^GSPC",06/03/04,1116.64,-0.7422,0.5248,1
"^GSPC",06/04/04,1122.5,0.5248,1.5964,1
"^GSPC",06/07/04,1140.42,1.5964,0.1543,0
"^GSPC",06/08/04,1142.1801,0.1543,-0.9499,0
"^GSPC",06/09/04,1131.33,-0.9499,0.4543,1
"^GSPC",06/10/04,1136.47,0.4543,-0.9837,0
"^GSPC",06/14/04,1125.29,-0.9837,0.5972,1
"^GSPC",06/15/04,1132.01,0.5972,0.1369,0
"^GSPC",06/16/04,1133.5601,0.1369,-0.1332,0
"^GSPC",06/17/04,1132.05,-0.1332,0.2624,0
"^GSPC",06/18/04,1135.02,0.2624,-0.4158,0
"^GSPC",06/21/04,1130.3,-0.4158,0.3636,1
"^GSPC",06/22/04,1134.41,0.3636,0.8507,1
"^GSPC",06/23/04,1144.0601,0.8507,-0.2981,0
"^GSPC",06/24/04,1140.65,-0.2981,-0.5453,0
"^GSPC",06/25/04,1134.4301,-0.5453,-0.0952,0
"^GSPC",06/28/04,1133.35,-0.0952,0.2515,0
"^GSPC",06/29/04,1136.2,0.2515,0.4084,1
"^GSPC",06/30/04,1140.84,0.4084,-1.0431,0
"^GSPC",07/01/04,1128.9399,-1.0431,-0.3153,0
"^GSPC",07/02/04,1125.38,-0.3153,-0.8148,0
"^GSPC",07/06/04,1116.21,-0.8148,0.1899,0
"^GSPC",07/07/04,1118.33,0.1899,-0.8244,0
"^GSPC",07/08/04,1109.11,-0.8244,0.3336,1
"^GSPC",07/09/04,1112.8101,0.3336,0.1384,0
"^GSPC",07/12/04,1114.35,0.1384,0.0709,0
"^GSPC",07/13/04,1115.14,0.0709,-0.3291,0
"^GSPC",07/14/04,1111.47,-0.3291,-0.4301,0
"^GSPC",07/15/04,1106.6899,-0.4301,-0.4789,0
"^GSPC",07/16/04,1101.39,-0.4789,-0.0445,0
"^GSPC",07/19/04,1100.9,-0.0445,0.7058,1
"^GSPC",07/20/04,1108.67,0.7058,-1.334,0
"^GSPC",07/21/04,1093.88,-1.334,0.2706,0
"^GSPC",07/22/04,1096.84,0.2706,-0.9701,0
"^GSPC",07/23/04,1086.2,-0.9701,-0.1961,0
"^GSPC",07/26/04,1084.0699,-0.1961,0.9926,1
"^GSPC",07/27/04,1094.83,0.9926,0.0539,0
"^GSPC",07/28/04,1095.42,0.0539,0.4574,1
"^GSPC",07/29/04,1100.4301,0.4574,0.1172,0
"^GSPC",07/30/04,1101.72,0.1172,0.4448,1
"^GSPC",08/02/04,1106.62,0.4448,-0.6262,0
"^GSPC",08/03/04,1099.6899,-0.6262,-0.0964,0
"^GSPC",08/04/04,1098.63,-0.0964,-1.632,0
"^GSPC",08/05/04,1080.7,-1.632,-1.5481,0
"^GSPC",08/06/04,1063.97,-1.5481,0.1175,0
"^GSPC",08/09/04,1065.22,0.1175,1.2974,1
"^GSPC",08/10/04,1079.04,1.2974,-0.3012,0
"^GSPC",08/11/04,1075.79,-0.3012,-1.1675,0
"^GSPC",08/12/04,1063.23,-1.1675,0.1477,0
"^GSPC",08/13/04,1064.8,0.1477,1.3655,1
"^GSPC",08/16/04,1079.34,1.3655,0.2196,0
"^GSPC",08/17/04,1081.71,0.2196,1.2443,1
"^GSPC",08/18/04,1095.17,1.2443,-0.3598,0
"^GSPC",08/19/04,1091.23,-0.3598,0.6525,1
"^GSPC",08/20/04,1098.35,0.6525,-0.2431,0
"^GSPC",08/23/04,1095.6801,-0.2431,0.0465,0
"^GSPC",08/24/04,1096.1899,0.0465,0.8,1
"^GSPC",08/25/04,1104.96,0.8,0.0118,0
"^GSPC",08/26/04,1105.09,0.0118,0.2425,0
"^GSPC",08/27/04,1107.77,0.2425,-0.7781,0
"^GSPC",08/30/04,1099.15,-0.7781,0.4631,1
"^GSPC",08/31/04,1104.24,0.4631,0.1512,0
"^GSPC",09/01/04,1105.91,0.1512,1.1213,1
"^GSPC",09/02/04,1118.3101,1.1213,-0.4185,0
"^GSPC",09/03/04,1113.63,-0.4185,0.6887,1
"^GSPC",09/07/04,1121.3,0.6887,-0.4486,0
"^GSPC",09/08/04,1116.27,-0.4486,0.189,0
"^GSPC",09/09/04,1118.38,0.189,0.4954,1
"^GSPC",09/10/04,1123.92,0.4954,0.169,0
"^GSPC",09/13/04,1125.8199,0.169,0.2229,0
"^GSPC",09/14/04,1128.33,0.2229,-0.7055,0
"^GSPC",09/15/04,1120.37,-0.7055,0.2794,0
"^GSPC",09/16/04,1123.5,0.2794,0.4495,1
"^GSPC",09/17/04,1128.55,0.4495,-0.5627,0
"^GSPC",09/20/04,1122.2,-0.5627,0.6327,1
"^GSPC",09/21/04,1129.3,0.6327,-1.3938,0
"^GSPC",09/22/04,1113.5601,-1.3938,-0.467,0
"^GSPC",09/23/04,1108.36,-0.467,0.1579,0
"^GSPC",09/24/04,1110.11,0.1579,-0.5936,0
"^GSPC",09/27/04,1103.52,-0.5936,0.5927,1
"^GSPC",09/28/04,1110.0601,0.5927,0.427,1
"^GSPC",09/29/04,1114.8,0.427,-0.0197,0
"^GSPC",09/30/04,1114.58,-0.0197,1.5181,1
"^GSPC",10/01/04,1131.5,1.5181,0.3244,1
"^GSPC",10/04/04,1135.17,0.3244,-0.0608,0
"^GSPC",10/05/04,1134.48,-0.0608,0.6673,1
"^GSPC",10/06/04,1142.05,0.6673,-0.9982,0
"^GSPC",10/07/04,1130.65,-0.9982,-0.7527,0
"^GSPC",10/08/04,1122.14,-0.7527,0.2005,0
"^GSPC",10/11/04,1124.39,0.2005,-0.2268,0
"^GSPC",10/12/04,1121.84,-0.2268,-0.73,0
"^GSPC",10/13/04,1113.65,-0.73,-0.9303,0
"^GSPC",10/14/04,1103.29,-0.9303,0.445,1
"^GSPC",10/15/04,1108.2,0.445,0.5252,1
"^GSPC",10/18/04,1114.02,0.5252,-0.9686,0
"^GSPC",10/19/04,1103.23,-0.9686,0.039,0
"^GSPC",10/20/04,1103.66,0.039,0.2564,0
"^GSPC",10/21/04,1106.49,0.2564,-0.9715,0
"^GSPC",10/22/04,1095.74,-0.9715,-0.0858,0
"^GSPC",10/25/04,1094.8,-0.0858,1.4879,1
"^GSPC",10/26/04,1111.09,1.4879,1.2879,1
"^GSPC",10/27/04,1125.4,1.2879,0.1813,0
"^GSPC",10/28/04,1127.4399,0.1813,0.2448,0
"^GSPC",10/29/04,1130.2,0.2448,0.0274,0
"^GSPC",11/01/04,1130.51,0.0274,0.0044,0
"^GSPC",11/02/04,1130.5601,0.0044,1.118,1
"^GSPC",11/03/04,1143.2,1.118,1.6156,1
"^GSPC",11/04/04,1161.67,1.6156,0.3874,1
"^GSPC",11/05/04,1166.17,0.3874,-0.1098,0
"^GSPC",11/08/04,1164.89,-0.1098,-0.0695,0
"^GSPC",11/09/04,1164.08,-0.0695,-0.1005,0
"^GSPC",11/10/04,1162.91,-0.1005,0.9089,1
"^GSPC",11/11/04,1173.48,0.9089,0.911,1
"^GSPC",11/12/04,1184.17,0.911,-0.0304,0
"^GSPC",11/15/04,1183.8101,-0.0304,-0.7079,0
"^GSPC",11/16/04,1175.4301,-0.7079,0.5538,1
"^GSPC",11/17/04,1181.9399,0.5538,0.1362,0
"^GSPC",11/18/04,1183.55,0.1362,-1.1161,0
"^GSPC",11/19/04,1170.34,-1.1161,0.5896,1
"^GSPC",11/22/04,1177.24,0.5896,-0.0255,0
"^GSPC",11/23/04,1176.9399,-0.0255,0.4095,1
"^GSPC",11/24/04,1181.76,0.4095,0.0753,0
"^GSPC",11/26/04,1182.65,0.0753,-0.345,0
"^GSPC",11/29/04,1178.5699,-0.345,-0.403,0
"^GSPC",11/30/04,1173.8199,-0.403,1.4951,1
"^GSPC",12/01/04,1191.37,1.4951,-0.0873,0
"^GSPC",12/02/04,1190.33,-0.0873,0.0706,0
"^GSPC",12/03/04,1191.17,0.0706,-0.0772,0
"^GSPC",12/06/04,1190.25,-0.0772,-1.1073,0
"^GSPC",12/07/04,1177.0699,-1.1073,0.4877,1
"^GSPC",12/08/04,1182.8101,0.4877,0.5436,1
"^GSPC",12/09/04,1189.24,0.5436,-0.1043,0
"^GSPC",12/10/04,1188,-0.1043,0.899,1
"^GSPC",12/13/04,1198.6801,0.899,0.3921,1
"^GSPC",12/14/04,1203.38,0.3921,0.1944,0
"^GSPC",12/15/04,1205.72,0.1944,-0.2082,0
"^GSPC",12/16/04,1203.21,-0.2082,-0.7488,0
"^GSPC",12/17/04,1194.2,-0.7488,0.0377,0
"^GSPC",12/20/04,1194.65,0.0377,0.904,1
"^GSPC",12/21/04,1205.45,0.904,0.3418,1
"^GSPC",12/22/04,1209.5699,0.3418,0.0463,0
"^GSPC",12/23/04,1210.13,0.0463,-0.4305,0
"^GSPC",12/27/04,1204.92,-0.4305,0.7154,1
"^GSPC",12/28/04,1213.54,0.7154,-0.0074,0
"^GSPC",12/29/04,1213.45,-0.0074,0.0082,0
"^GSPC",12/30/04,1213.55,0.0082,-0.1343,0
"^GSPC",12/31/04,1211.92,-0.1343,-0.8119,0
"^GSPC",01/03/05,1202.08,-0.8119,-1.1671,0
"^GSPC",01/04/05,1188.05,-1.1671,-0.3628,0
"^GSPC",01/05/05,1183.74,-0.3628,0.3506,1
"^GSPC",01/06/05,1187.89,0.3506,-0.1431,0
"^GSPC",01/07/05,1186.1899,-0.1431,0.3423,1
"^GSPC",01/10/05,1190.25,0.3423,-0.61,0
"^GSPC",01/11/05,1182.99,-0.61,0.3981,1
"^GSPC",01/12/05,1187.7,0.3981,-0.863,0
"^GSPC",01/13/05,1177.45,-0.863,0.6005,1
"^GSPC",01/14/05,1184.52,0.6005,0.9675,1
"^GSPC",01/18/05,1195.98,0.9675,-0.949,0
"^GSPC",01/19/05,1184.63,-0.949,-0.7783,0
"^GSPC",01/20/05,1175.41,-0.7783,-0.6415,0
"^GSPC",01/21/05,1167.87,-0.6415,-0.3528,0
"^GSPC",01/24/05,1163.75,-0.3528,0.4004,1
"^GSPC",01/25/05,1168.41,0.4004,0.4844,1
"^GSPC",01/26/05,1174.0699,0.4844,0.0409,0
"^GSPC",01/27/05,1174.55,0.0409,-0.2716,0
"^GSPC",01/28/05,1171.36,-0.2716,0.846,1
"^GSPC",01/31/05,1181.27,0.846,0.6891,1
"^GSPC",02/01/05,1189.41,0.6891,0.3178,1
"^GSPC",02/02/05,1193.1899,0.3178,-0.2766,0
"^GSPC",02/03/05,1189.89,-0.2766,1.1043,1
"^GSPC",02/04/05,1203.03,1.1043,-0.1089,0
"^GSPC",02/07/05,1201.72,-0.1089,0.0483,0
"^GSPC",02/08/05,1202.3,0.0483,-0.8575,0
"^GSPC",02/09/05,1191.99,-0.8575,0.4211,1
"^GSPC",02/10/05,1197.01,0.4211,0.6926,1
"^GSPC",02/11/05,1205.3,0.6926,0.0697,0
"^GSPC",02/14/05,1206.14,0.0697,0.33,1
"^GSPC",02/15/05,1210.12,0.33,0.0182,0
"^GSPC",02/16/05,1210.34,0.0182,-0.7923,0
"^GSPC",02/17/05,1200.75,-0.7923,0.07,0
"^GSPC",02/18/05,1201.59,0.07,-1.4506,0
"^GSPC",02/22/05,1184.16,-1.4506,0.5607,1
"^GSPC",02/23/05,1190.8,0.5607,0.7894,1
"^GSPC",02/24/05,1200.2,0.7894,0.9307,1
"^GSPC",02/25/05,1211.37,0.9307,-0.6414,0
"^GSPC",02/28/05,1203.6,-0.6414,0.5658,1
"^GSPC",03/01/05,1210.41,0.5658,-0.0273,0
"^GSPC",03/02/05,1210.08,-0.0273,0.0322,0
"^GSPC",03/03/05,1210.47,0.0322,0.9624,1
"^GSPC",03/04/05,1222.12,0.9624,0.261,0
"^GSPC",03/07/05,1225.3101,0.261,-0.4799,0
"^GSPC",03/08/05,1219.4301,-0.4799,-1.0185,0
"^GSPC",03/09/05,1207.01,-1.0185,0.1856,0
"^GSPC",03/10/05,1209.25,0.1856,-0.7583,0
"^GSPC",03/11/05,1200.08,-0.7583,0.5625,1
"^GSPC",03/14/05,1206.83,0.5625,-0.7524,0
"^GSPC",03/15/05,1197.75,-0.7524,-0.8082,0
"^GSPC",03/16/05,1188.0699,-0.8082,0.1801,0
"^GSPC",03/17/05,1190.21,0.1801,-0.047,0
"^GSPC",03/18/05,1189.65,-0.047,-0.4934,0
"^GSPC",03/21/05,1183.78,-0.4934,-1.0196,0
"^GSPC",03/22/05,1171.71,-1.0196,0.07,0
"^GSPC",03/23/05,1172.53,0.07,-0.0947,0
"^GSPC",03/24/05,1171.42,-0.0947,0.2441,0
"^GSPC",03/28/05,1174.28,0.2441,-0.7596,0
"^GSPC",03/29/05,1165.36,-0.7596,1.3773,1
"^GSPC",03/30/05,1181.41,1.3773,-0.0694,0
"^GSPC",03/31/05,1180.59,-0.0694,-0.6497,0
"^GSPC",04/01/05,1172.92,-0.6497,0.2728,0
"^GSPC",04/04/05,1176.12,0.2728,0.4481,1
"^GSPC",04/05/05,1181.39,0.4481,0.2268,0
"^GSPC",04/06/05,1184.0699,0.2268,0.5971,1
"^GSPC",04/07/05,1191.14,0.5971,-0.8345,0
"^GSPC",04/08/05,1181.2,-0.8345,0.0008,0
"^GSPC",04/11/05,1181.21,0.0008,0.5545,1
"^GSPC",04/12/05,1187.76,0.5545,-1.1762,0
"^GSPC",04/13/05,1173.79,-1.1762,-1.0002,0
"^GSPC",04/14/05,1162.05,-1.0002,-1.672,0
"^GSPC",04/15/05,1142.62,-1.672,0.2941,0
"^GSPC",04/18/05,1145.98,0.2941,0.5934,1
"^GSPC",04/19/05,1152.78,0.5934,-1.3255,0
"^GSPC",04/20/05,1137.5,-1.3255,1.9736,1
"^GSPC",04/21/05,1159.95,1.9736,-0.675,0
"^GSPC",04/22/05,1152.12,-0.675,0.8662,1
"^GSPC",04/25/05,1162.1,0.8662,-0.8837,0
"^GSPC",04/26/05,1151.83,-0.8837,0.395,1
"^GSPC",04/27/05,1156.38,0.395,-1.138,0
"^GSPC",04/28/05,1143.22,-1.138,1.1922,1
"^GSPC",04/29/05,1156.85,1.1922,0.459,1
"^GSPC",05/02/05,1162.16,0.459,-0.0852,0
"^GSPC",05/03/05,1161.17,-0.0852,1.247,1
"^GSPC",05/04/05,1175.65,1.247,-0.2569,0
"^GSPC",05/05/05,1172.63,-0.2569,-0.1092,0
"^GSPC",05/06/05,1171.35,-0.1092,0.6394,1
"^GSPC",05/09/05,1178.84,0.6394,-1.0705,0
"^GSPC",05/10/05,1166.22,-1.0705,0.4193,1
"^GSPC",05/11/05,1171.11,0.4193,-1.0033,0
"^GSPC",05/12/05,1159.36,-1.0033,-0.458,0
"^GSPC",05/13/05,1154.05,-0.458,1.0086,1
"^GSPC",05/16/05,1165.6899,1.0086,0.6957,1
"^GSPC",05/17/05,1173.8,0.6957,1.0019,1
"^GSPC",05/18/05,1185.5601,1.0019,0.4656,1
"^GSPC",05/19/05,1191.08,0.4656,-0.1511,0
"^GSPC",05/20/05,1189.28,-0.1511,0.3851,1
"^GSPC",05/23/05,1193.86,0.3851,0.0176,0
"^GSPC",05/24/05,1194.0699,0.0176,-0.34,0
"^GSPC",05/25/05,1190.01,-0.34,0.6395,1
"^GSPC",05/26/05,1197.62,0.6395,0.0969,0
"^GSPC",05/27/05,1198.78,0.0969,-0.6073,0
"^GSPC",05/31/05,1191.5,-0.6073,0.8997,1
"^GSPC",06/01/05,1202.22,0.8997,0.1722,0
"^GSPC",06/02/05,1204.29,0.1722,-0.6867,0
"^GSPC",06/03/05,1196.02,-0.6867,0.1246,0
"^GSPC",06/06/05,1197.51,0.1246,-0.0209,0
"^GSPC",06/07/05,1197.26,-0.0209,-0.2163,0
"^GSPC",06/08/05,1194.67,-0.2163,0.524,1
"^GSPC",06/09/05,1200.9301,0.524,-0.2348,0
"^GSPC",06/10/05,1198.11,-0.2348,0.2262,0
"^GSPC",06/13/05,1200.8199,0.2262,0.2573,0
"^GSPC",06/14/05,1203.91,0.2573,0.2218,0
"^GSPC",06/15/05,1206.58,0.2218,0.363,1
"^GSPC",06/16/05,1210.96,0.363,0.4955,1
"^GSPC",06/17/05,1216.96,0.4955,-0.0707,0
"^GSPC",06/20/05,1216.1,-0.0707,-0.2048,0
"^GSPC",06/21/05,1213.61,-0.2048,0.0222,0
"^GSPC",06/22/05,1213.88,0.0222,-1.0833,0
"^GSPC",06/23/05,1200.73,-1.0833,-0.7629,0
"^GSPC",06/24/05,1191.5699,-0.7629,-0.0739,0
"^GSPC",06/27/05,1190.6899,-0.0739,0.9138,1
"^GSPC",06/28/05,1201.5699,0.9138,-0.1431,0
"^GSPC",06/29/05,1199.85,-0.1431,-0.7101,0
"^GSPC",06/30/05,1191.33,-0.7101,0.2611,0
"^GSPC",07/01/05,1194.4399,0.2611,0.8833,1
"^GSPC",07/05/05,1204.99,0.8833,-0.834,0
"^GSPC",07/06/05,1194.9399,-0.834,0.2452,0
"^GSPC",07/07/05,1197.87,0.2452,1.1679,1
"^GSPC",07/08/05,1211.86,1.1679,0.6255,1
"^GSPC",07/11/05,1219.4399,0.6255,0.2272,0
"^GSPC",07/12/05,1222.21,0.2272,0.0884,0
"^GSPC",07/13/05,1223.29,0.0884,0.2624,0
"^GSPC",07/14/05,1226.5,0.2624,0.1158,0
"^GSPC",07/15/05,1227.92,0.1158,-0.553,0
"^GSPC",07/18/05,1221.13,-0.553,0.6731,1
"^GSPC",07/19/05,1229.35,0.6731,0.4759,1
"^GSPC",07/20/05,1235.2,0.4759,-0.6606,0
"^GSPC",07/21/05,1227.04,-0.6606,0.5411,1
"^GSPC",07/22/05,1233.6801,0.5411,-0.3769,0
"^GSPC",07/25/05,1229.03,-0.3769,0.1733,0
"^GSPC",07/26/05,1231.16,0.1733,0.4573,1
"^GSPC",07/27/05,1236.79,0.4573,0.5603,1
"^GSPC",07/28/05,1243.72,0.5603,-0.767,0
"^GSPC",07/29/05,1234.1801,-0.767,0.0948,0
"^GSPC",08/01/05,1235.35,0.0948,0.7099,1
"^GSPC",08/02/05,1244.12,0.7099,0.074,0
"^GSPC",08/03/05,1245.04,0.074,-0.7373,0
"^GSPC",08/04/05,1235.86,-0.7373,-0.7638,0
"^GSPC",08/05/05,1226.42,-0.7638,-0.2683,0
"^GSPC",08/08/05,1223.13,-0.2683,0.6745,1
"^GSPC",08/09/05,1231.38,0.6745,-0.1827,0
"^GSPC",08/10/05,1229.13,-0.1827,0.7062,1
"^GSPC",08/11/05,1237.8101,0.7062,-0.5994,0
"^GSPC",08/12/05,1230.39,-0.5994,0.2828,0
"^GSPC",08/15/05,1233.87,0.2828,-1.1776,0
"^GSPC",08/16/05,1219.34,-1.1776,0.0738,0
"^GSPC",08/17/05,1220.24,0.0738,-0.1,0
"^GSPC",08/18/05,1219.02,-0.1,0.0566,0
"^GSPC",08/19/05,1219.71,0.0566,0.1656,0
"^GSPC",08/22/05,1221.73,0.1656,-0.3389,0
"^GSPC",08/23/05,1217.59,-0.3389,-0.657,0
"^GSPC",08/24/05,1209.59,-0.657,0.2298,0
"^GSPC",08/25/05,1212.37,0.2298,-0.5997,0
"^GSPC",08/26/05,1205.1,-0.5997,0.5958,1
"^GSPC",08/29/05,1212.28,0.5958,-0.3192,0
"^GSPC",08/30/05,1208.41,-0.3192,0.9864,1
"^GSPC",08/31/05,1220.33,0.9864,0.1033,0
"^GSPC",09/01/05,1221.59,0.1033,-0.2922,0
"^GSPC",09/02/05,1218.02,-0.2922,1.2619,1
"^GSPC",09/06/05,1233.39,1.2619,0.2408,0
"^GSPC",09/07/05,1236.36,0.2408,-0.3793,0
"^GSPC",09/08/05,1231.67,-0.3793,0.7965,1
"^GSPC",09/09/05,1241.48,0.7965,-0.0741,0
"^GSPC",09/12/05,1240.5601,-0.0741,-0.7545,0
"^GSPC",09/13/05,1231.2,-0.7545,-0.3281,0
"^GSPC",09/14/05,1227.16,-0.3281,0.0464,0
"^GSPC",09/15/05,1227.73,0.0464,0.8292,1
"^GSPC",09/16/05,1237.91,0.8292,-0.5566,0
"^GSPC",09/19/05,1231.02,-0.5566,-0.7863,0
"^GSPC",09/20/05,1221.34,-0.7863,-0.9121,0
"^GSPC",09/21/05,1210.2,-0.9121,0.3652,1
"^GSPC",09/22/05,1214.62,0.3652,0.0552,0
"^GSPC",09/23/05,1215.29,0.0552,0.028,0
"^GSPC",09/26/05,1215.63,0.028,0.0025,0
"^GSPC",09/27/05,1215.66,0.0025,0.1012,0
"^GSPC",09/28/05,1216.89,0.1012,0.8867,1
"^GSPC",09/29/05,1227.6801,0.8867,0.092,0
"^GSPC",09/30/05,1228.8101,0.092,-0.1717,0
"^GSPC",10/03/05,1226.7,-0.1717,-0.997,0
"^GSPC",10/04/05,1214.47,-0.997,-1.4887,0
"^GSPC",10/05/05,1196.39,-1.4887,-0.4096,0
"^GSPC",10/06/05,1191.49,-0.4096,0.3701,1
"^GSPC",10/07/05,1195.9,0.3701,-0.7166,0
"^GSPC",10/10/05,1187.33,-0.7166,-0.2072,0
"^GSPC",10/11/05,1184.87,-0.2072,-0.6068,0
"^GSPC",10/12/05,1177.6801,-0.6068,-0.0713,0
"^GSPC",10/13/05,1176.84,-0.0713,0.8268,1
"^GSPC",10/14/05,1186.5699,0.8268,0.2975,0
"^GSPC",10/17/05,1190.1,0.2975,-1.005,0
"^GSPC",10/18/05,1178.14,-1.005,1.4956,1
"^GSPC",10/19/05,1195.76,1.4956,-1.502,0
"^GSPC",10/20/05,1177.8,-1.502,0.152,0
"^GSPC",10/21/05,1179.59,0.152,1.6777,1
"^GSPC",10/24/05,1199.38,1.6777,-0.2368,0
"^GSPC",10/25/05,1196.54,-0.2368,-0.4312,0
"^GSPC",10/26/05,1191.38,-0.4312,-1.0475,0
"^GSPC",10/27/05,1178.9,-1.0475,1.6549,1
"^GSPC",10/28/05,1198.41,1.6549,0.7176,1
"^GSPC",10/31/05,1207.01,0.7176,-0.3521,0
"^GSPC",11/01/05,1202.76,-0.3521,0.9977,1
"^GSPC",11/02/05,1214.76,0.9977,0.4264,1
"^GSPC",11/03/05,1219.9399,0.4264,0.0164,0
"^GSPC",11/04/05,1220.14,0.0164,0.2188,0
"^GSPC",11/07/05,1222.8101,0.2188,-0.3451,0
"^GSPC",11/08/05,1218.59,-0.3451,0.1691,0
"^GSPC",11/09/05,1220.65,0.1691,0.8446,1
"^GSPC",11/10/05,1230.96,0.8446,0.3055,1
"^GSPC",11/11/05,1234.72,0.3055,-0.0777,0
"^GSPC",11/14/05,1233.76,-0.0777,-0.385,0
"^GSPC",11/15/05,1229.01,-0.385,0.179,0
"^GSPC",11/16/05,1231.21,0.179,0.9414,1
"^GSPC",11/17/05,1242.8,0.9414,0.4401,1
"^GSPC",11/18/05,1248.27,0.4401,0.5271,1
"^GSPC",11/21/05,1254.85,0.5271,0.5084,1
"^GSPC",11/22/05,1261.23,0.5084,0.3473,1
"^GSPC",11/23/05,1265.61,0.3473,0.2086,0
"^GSPC",11/25/05,1268.25,0.2086,-0.8508,0
"^GSPC",11/28/05,1257.46,-0.8508,0.0016,0
"^GSPC",11/29/05,1257.48,0.0016,-0.6362,0
"^GSPC",11/30/05,1249.48,-0.6362,1.2157,1
"^GSPC",12/01/05,1264.67,1.2157,0.0324,0
"^GSPC",12/02/05,1265.08,0.0324,-0.2363,0
"^GSPC",12/05/05,1262.09,-0.2363,0.1276,0
"^GSPC",12/06/05,1263.7,0.1276,-0.5009,0
"^GSPC",12/07/05,1257.37,-0.5009,-0.1217,0
"^GSPC",12/08/05,1255.84,-0.1217,0.2811,0
"^GSPC",12/09/05,1259.37,0.2811,0.0842,0
"^GSPC",12/12/05,1260.4301,0.0842,0.5554,1
"^GSPC",12/13/05,1267.4301,0.5554,0.419,1
"^GSPC",12/14/05,1272.74,0.419,-0.1414,0
"^GSPC",12/15/05,1270.9399,-0.1414,-0.2848,0
"^GSPC",12/16/05,1267.3199,-0.2848,-0.5839,0
"^GSPC",12/19/05,1259.92,-0.5839,-0.0238,0
"^GSPC",12/20/05,1259.62,-0.0238,0.2517,0
"^GSPC",12/21/05,1262.79,0.2517,0.4221,1
"^GSPC",12/22/05,1268.12,0.4221,0.0426,0
"^GSPC",12/23/05,1268.66,0.0426,-0.9553,0
"^GSPC",12/27/05,1256.54,-0.9553,0.1297,0
"^GSPC",12/28/05,1258.17,0.1297,-0.2981,0
"^GSPC",12/29/05,1254.42,-0.2981,-0.4887,0
"^GSPC",12/30/05,1248.29,-0.4887,1.643,1
"^GSPC",01/03/06,1268.8,1.643,0.3673,1
"^GSPC",01/04/06,1273.46,0.3673,0.0016,0
"^GSPC",01/05/06,1273.48,0.0016,0.9399,1
"^GSPC",01/06/06,1285.45,0.9399,0.3656,1
"^GSPC",01/09/06,1290.15,0.3656,-0.0357,0
"^GSPC",01/10/06,1289.6899,-0.0357,0.3482,1
"^GSPC",01/11/06,1294.1801,0.3482,-0.6274,0
"^GSPC",01/12/06,1286.0601,-0.6274,0.1205,0
"^GSPC",01/13/06,1287.61,0.1205,-0.3557,0
"^GSPC",01/17/06,1283.03,-0.3557,-0.3975,0
"^GSPC",01/18/06,1277.9301,-0.3975,0.5564,1
"^GSPC",01/19/06,1285.04,0.5564,-1.8326,0
"^GSPC",01/20/06,1261.49,-1.8326,0.1847,0
"^GSPC",01/23/06,1263.8199,0.1847,0.2405,0
"^GSPC",01/24/06,1266.86,0.2405,-0.1721,0
"^GSPC",01/25/06,1264.6801,-0.1721,0.7235,1
"^GSPC",01/26/06,1273.83,0.7235,0.7764,1
"^GSPC",01/27/06,1283.72,0.7764,0.1145,0
"^GSPC",01/30/06,1285.1899,0.1145,-0.3976,0
"^GSPC",01/31/06,1280.08,-0.3976,0.1859,0
"^GSPC",02/01/06,1282.46,0.1859,-0.9061,0
"^GSPC",02/02/06,1270.84,-0.9061,-0.5359,0
"^GSPC",02/03/06,1264.03,-0.5359,0.0783,0
"^GSPC",02/06/06,1265.02,0.0783,-0.8095,0
"^GSPC",02/07/06,1254.78,-0.8095,0.8663,1
"^GSPC",02/08/06,1265.65,0.8663,-0.1477,0
"^GSPC",02/09/06,1263.78,-0.1477,0.254,0
"^GSPC",02/10/06,1266.99,0.254,-0.326,0
"^GSPC",02/13/06,1262.86,-0.326,1.0033,1
"^GSPC",02/14/06,1275.53,1.0033,0.3504,1
"^GSPC",02/15/06,1280,0.3504,0.7328,1
"^GSPC",02/16/06,1289.38,0.7328,-0.166,0
"^GSPC",02/17/06,1287.24,-0.166,-0.3271,0
"^GSPC",02/21/06,1283.03,-0.3271,0.7513,1
"^GSPC",02/22/06,1292.67,0.7513,-0.3775,0
